subject_id,Second,Fz,Mx,My,CoPx,CoPy
25,20,804.38304717,-16.926704140000000,-14.53817316,0.018073663,-0.021043062000000000
25,21,804.31974052,-19.12877305,-13.900058450000000,0.017281755,-0.023782939
25,22,804.27877759,-11.2202022,-13.82423984,0.017188395,-0.013950738000000000
25,23,804.26876261,-9.855520110000000,-13.05512404,0.016232928,-0.012253622
25,24,804.30204576,-8.59515876,-12.64048145,0.015715875,-0.010686301
25,25,804.35452672,-13.77603994,-11.38934857,0.014159505,-0.017127006
25,26,804.1462106500000,-10.87533056,-12.69714264,0.015789607,-0.013524021000000000
25,27,804.27853784,-13.16524172,-12.29375078,0.015285410000000000,-0.016369197
25,28,804.27011254,-16.50878771,-12.91019936,0.016051918000000000,-0.020526529
25,29,804.29199584,-15.54374093,-12.31940626,0.015317055,-0.019325978
25,30,804.2553221700000,-13.23185217,-13.02513346,0.016195194,-0.016452969000000000
25,31,804.31767314,-14.65691959,-13.300145500000000,0.016535906,-0.018223279000000000
25,32,804.2526649300000,-14.75682241,-13.11153212,0.016302702,-0.018348541
25,33,804.21007088,-10.47216671,-13.55083809,0.016849771,-0.013021902
25,34,804.31198734,-7.5635489,-13.81144594,0.017171987000000000,-0.009403117
25,35,804.25402605,-5.5931092400000000,-13.38455226,0.016642205,-0.0069541690000000000
25,36,804.37262317,-13.477311180000000,-13.983022080000000,0.017383633,-0.016755048000000000
25,37,804.16826144,-13.003595580000000,-13.979677880000000,0.017384312000000000,-0.016170099
25,38,804.31928309,-8.891369000000000,-14.234195600000000,0.017696984,-0.011054586
25,39,804.14975228,-11.195794080000000,-14.508699060000000,0.018042457000000000,-0.013922234
25,40,804.40973393,-7.7793508100000000,-13.571252560000000,0.016870651,-0.009671126000000000
